person_id,dcboe_hash_id,smd_id,candidate_name,votes,vote_share,ranking,winner,write_in_winner,margin_of_victory,margin_of_victory_percentage,num_candidates,total_votes
,760bc0fe760bd9b9e32bd2c2ea5adaedefd38b13d6413ad2c335f576,smd_2022_4B04,Write-in,19,0.029641185647425898,2.0,False,False,-603,-0.9407176287051482,2,641
11552.0,1c470e05a51e5751823f166457446e235d1e84711992ebf895d3ee66,smd_2022_4B05,Kevin Gilligan,494,0.9445506692160612,1.0,True,False,465.0,0.8891013384321225,2,523
,f7f541a98e99a09732842e9f46b2bf40dd487d6a88628d04efb7850e,smd_2022_4B05,Write-in,29,0.055449330783938815,2.0,False,False,-465,-0.8891013384321225,2,523
10126.0,44e3c8687cf93d3ac0d29622f7b976efd0085bd356b701fbcf0e876c,smd_2022_4B06,Tiffani Nichole Johnson,724,0.9679144385026738,1.0,True,False,700.0,0.9358288770053476,2,748
,2cce750dd8a399ee607364295484eb0a4a5bf2d9b0bc78f7f60dd1a6,smd_2022_4B06,Write-in,24,0.03208556149732621,2.0,False,False,-700,-0.9358288770053476,2,748
11606.0,59cc15946b5dc78ad6c91a5304ff8866f5ccd05b75cd94b644115da0,smd_2022_4B07,Michael Cohen,442,0.583883751651255,1.0,True,False,134.0,0.1770145310435931,3,757
11445.0,e38d1f91280a5169ba0c158e688a1a7a88195dac60d0e69408074ece,smd_2022_4B07,M'bahlia Colson,308,0.40686922060766184,2.0,False,False,-134,-0.1770145310435931,3,757
,3f7b30558246b88559ada0f59908382fe568b3c1e948b933d18233a6,smd_2022_4B07,Write-in,7,0.009247027741083224,3.0,False,False,-435,-0.5746367239101717,3,757
10128.0,6e4de5570a2b0a9f344c8e87f252f1ae24fac3e758464cd47741ab80,smd_2022_4B08,Alison Brooks,557,0.9737762237762237,1.0,True,False,542.0,0.9475524475524475,2,572
,88f9a52710ac756a28305324fbf7dbf7ebeb7ab6d6e39b7a9f146fa1,smd_2022_4B08,Write-in,15,0.026223776223776224,2.0,False,False,-542,-0.9475524475524475,2,572
11615.0,0d653652bba7e18ed9b9d1651adfedd4c99029e43d32a14c539de320,smd_2022_4B09,Audrey Walker,649,0.9474452554744526,1.0,True,False,613.0,0.8948905109489051,2,685
,ba789a11c46bffc1feddfa0f98ed52b8f720c095ba46155b81aa19b6,smd_2022_4B09,Write-in,36,0.052554744525547446,2.0,False,False,-613,-0.8948905109489051,2,685
10129.0,fc0c2ae5d0ec3e1bc95ca5548789cb41f06256531df04735c5eebda5,smd_2022_4B10,LaRoya A. Huff,496,0.7359050445103857,1.0,True,False,331.0,0.4910979228486647,3,674
11553.0,724396a692d5d7d8b50b112dbf4599c85afd2f3194272acfb6dfe9ea,smd_2022_4B10,Stefan A. Nagey,165,0.24480712166172106,2.0,False,False,-331,-0.4910979228486647,3,674
,3c93c696f400b591360e2b5d04b66221010d7b9c2323342d4c361529,smd_2022_4B10,Write-in,13,0.019287833827893175,3.0,False,False,-483,-0.7166172106824926,3,674
,e9cf6964efb84881567c3c0d70ac7deabb65ecc30a2c0e4fd4d97c8e,smd_2022_4C01,Write-in,151,1.0,1.0,True,True,0,0.0,1,151
11383.0,0d86c74fe63f5c82abd6b0bac36296ee4d2b28fac472b2e67fc1a1fa,smd_2022_4C02,Antoine M. Kirby,483,0.9640718562874252,1.0,True,False,465.0,0.9281437125748504,2,501
,6ea0f4226c404a95644884562dea4e06f7f93ee74aecfd2e62ca5fb2,smd_2022_4C02,Write-in,18,0.03592814371257485,2.0,False,False,-465,-0.9281437125748504,2,501
11538.0,63bbaa8c87147f9c52a470ca9266133f6f9fe80f22f687b956753a37,smd_2022_4C03,Thomas P. DeFranco,532,0.9690346083788707,1.0,True,False,515.0,0.9380692167577414,2,549
,c8c1738a554775a4b1073c543509b69727bee7ccf301260f3ce8546c,smd_2022_4C03,Write-in,17,0.030965391621129327,2.0,False,False,-515,-0.9380692167577414,2,549
11575.0,0d827319e3a458adc887ec9b860f4e0680dd3a7d25b11ab95a25d7c0,smd_2022_4C04,Daniel Alexander,425,0.952914798206278,1.0,True,False,404.0,0.905829596412556,2,446
,5cf0f0c5371a88350e7c9e1c7333f0880008a0e45890a9c3f5828d90,smd_2022_4C04,Write-in,21,0.04708520179372197,2.0,False,False,-404,-0.905829596412556,2,446
11484.0,412e57c75a4844c5c4f081a30ec7a7bff7a9be031b227db8d3581a9f,smd_2022_4C05,Brittany Kademian,378,0.5502183406113537,1.0,True,False,72.0,0.10480349344978163,3,687
10480.0,5b76058dc139d725edae8ccbcfe29e1b8d1be637e28a1e5e1246e2c2,smd_2022_4C05,Paul Johnson,306,0.44541484716157204,2.0,False,False,-72,-0.10480349344978163,3,687
,e3bfd3789f040f48fff4d9ca18661e4e66cfb17c3a7220a6e9cc3a41,smd_2022_4C05,Write-in,3,0.004366812227074236,3.0,False,False,-375,-0.5458515283842794,3,687
11424.0,97f12cdf4517e210c005eb4cf67e5ef7c9029e88d075c382f2746b3c,smd_2022_4C06,Karen Livingston,584,0.9589490968801314,1.0,True,False,559.0,0.9178981937602628,2,609
,7d5b14017fb41aa8d088a78fd249c0fa2299f6ef36dee21bb4b1a333,smd_2022_4C06,Write-in,25,0.041050903119868636,2.0,False,False,-559,-0.9178981937602628,2,609
11368.0,044338b436cb354aaa243735e9a84058a2faeb5d7d7ee386e5f30517,smd_2022_4C07,Matthew Bradfield,541,0.9327586206896552,1.0,True,False,502.0,0.8655172413793104,2,580
,346f74d3c35e853877055504ab6a39ca616bb80b5e8c9755bd742434,smd_2022_4C07,Write-in,39,0.06724137931034482,2.0,False,False,-502,-0.8655172413793104,2,580
11446.0,02fb9c46ad949122c925a4ad26e5ba457303b02a6b2998e280b319ae,smd_2022_4D01,Joy A. Pinkney,338,0.9712643678160919,1.0,True,False,328.0,0.9425287356321839,2,348
,a07ebd0b1c0f807628ba8428dc6972aebfbf3ae9b81020d5eb314863,smd_2022_4D01,Write-in,10,0.028735632183908046,2.0,False,False,-328,-0.9425287356321839,2,348
11616.0,144cd32a7f009a75786430b6d66ef9bf1c27d4ba62b7de2a69de34fa,smd_2022_4D02,Kate Judson,370,0.9438775510204082,1.0,True,False,348.0,0.8877551020408163,2,392
,b3feb548b964c1d04e33d7e37c2298696cabb9e53d715b5525382e21,smd_2022_4D02,Write-in,22,0.05612244897959184,2.0,False,False,-348,-0.8877551020408163,2,392
11495.0,28f7d64ad77923a06b1959dfe7dfb262f21b728f8b259c2e72ea09ff,smd_2022_4D03,Carson C. Lucarelli,312,0.96,1.0,True,False,299.0,0.9199999999999999,2,325
,8bf47e77ab15dab7d71b34a004e3cf46f925ea4563ae03f406c9ee44,smd_2022_4D03,Write-in,13,0.04,2.0,False,False,-299,-0.9199999999999999,2,325
10579.0,ec5deab0b1f94f639894295afd7050fa3aadd14ad746a9801801f360,smd_2022_4D04,"Chrysanthe ""CC"" Courniotes",506,0.9656488549618321,1.0,True,False,488.0,0.9312977099236641,2,524
,3dec44571ccf27a9c0d1a4ff6bce5e3aab355beb804a3168fbffa69b,smd_2022_4D04,Write-in,18,0.03435114503816794,2.0,False,False,-488,-0.9312977099236641,2,524
10961.0,3a45a9185b998027763a3548d41945e807e72e48cac9935e2ed0f6fc,smd_2022_4D05,Stephen Marencic Jr.,337,0.9573863636363636,1.0,True,False,322.0,0.9147727272727273,2,352
,8cf7a5d4ae942d389abaf27ccfa766f34f8c23dd19166feef9b292b4,smd_2022_4D05,Write-in,15,0.04261363636363636,2.0,False,False,-322,-0.9147727272727273,2,352
11577.0,ad9b3079ec432c0a21c46932862085ca31a3e80fd5cf71497c2a2412,smd_2022_4D06,Aman George,616,0.9777777777777777,1.0,True,False,602.0,0.9555555555555555,2,630
,69202823b2e074f40a598f505d353b4f7df366f4aeec8934549b6fad,smd_2022_4D06,Write-in,14,0.022222222222222223,2.0,False,False,-602,-0.9555555555555555,2,630
11594.0,06d91675f4fa83f3477605b49c5099d4fc8a9013cead50fea8e0d4ec,smd_2022_4D07,J. Clark Weigel,573,0.9518272425249169,1.0,True,False,544.0,0.9036544850498338,2,602
,c6c0908ec9182339cd9b8a4f55d573639465ba49050d74fcba62ddff,smd_2022_4D07,Write-in,29,0.04817275747508306,2.0,False,False,-544,-0.9036544850498338,2,602
11425.0,4f81e28231df6c3e741d95c5091f5f8d61e1b16f54d0e78b03097c30,smd_2022_4D08,Anthony Pirrotti,472,0.9402390438247012,1.0,True,False,442.0,0.8804780876494025,2,502
,0d008a0e82f58f225e4a7e309096c187923a9e1090249ce19dc184cb,smd_2022_4D08,Write-in,30,0.05976095617529881,2.0,False,False,-442,-0.8804780876494025,2,502
10349.0,b1f60d69aa4019e2ce098693ad9232bc639d2febedb4998822fc5251,smd_2022_4E01,Vanessa Rubio,273,0.6408450704225352,1.0,True,False,120.0,0.28169014084507044,2,426
11384.0,5924692798b77d3d568d0545d7cc5b190b8c5501e3db955df10d6aeb,smd_2022_4E01,Reginald Eugene Black JR,153,0.3591549295774648,2.0,False,False,-120,-0.28169014084507044,2,426
10119.0,ad0581fd765d1458d7634f223cd58a373d5a53e9524a68a55c9b2798,smd_2022_4E02,Marlene Hunt Moss,334,0.943502824858757,1.0,True,False,314.0,0.887005649717514,2,354
,aa1e92179b24ab8a09aa541a5001cb08dd3ed4285321f2db861520e0,smd_2022_4E02,Write-in,20,0.05649717514124294,2.0,False,False,-314,-0.887005649717514,2,354
10131.0,e9a625e7d06776079f141560c8300812d0013843f5209cd512f56008,smd_2022_4E03,Maria Barry,515,0.9346642468239564,1.0,True,False,479.0,0.8693284936479129,2,551
,efed90dddcf65fb18e760eff1ac258869ed71edfaba37ada43a80ee1,smd_2022_4E03,Write-in,36,0.06533575317604355,2.0,False,False,-479,-0.8693284936479129,2,551
11578.0,80845f8d7ce9bb471c8d9a6a6052efe3d0b4a1f7075910a93acaf7a6,smd_2022_4E04,Carla Ferris,294,0.494949494949495,1.0,True,False,6.0,0.01010101010101011,3,594
11505.0,c710af8f303b9bbec99f743145283c9ec5fecee9178551849addcabe,smd_2022_4E04,Randy Zmuda,288,0.48484848484848486,2.0,False,False,-6,-0.01010101010101011,3,594
,ec5518681f0e7141fa776060d4f472ebbcc70d481a7b520067922671,smd_2022_4E04,Write-in,12,0.020202020202020204,3.0,False,False,-282,-0.47474747474747475,3,594
10132.0,a76617917f48ec307347b3d4e59e0814fc398e44c6c7f2517be9a750,smd_2022_4E05,Ulysses E. Campbell,302,0.5421903052064632,1.0,True,False,52.0,0.09335727109515257,3,557
11555.0,80e8cc926e98221c96da72a9e3a3d2112e9d267c6375d0b7d34a58f9,smd_2022_4E05,Peggy Pacy,250,0.4488330341113106,2.0,False,False,-52,-0.09335727109515257,3,557
,ba3c079b179286c146711373728cc3ed848a8846fca779c9323b1d2a,smd_2022_4E05,Write-in,5,0.008976660682226212,3.0,False,False,-297,-0.5332136445242369,3,557
10345.0,f33bedf5936f9f3fe1f266ec27beedd142ab92073b19fc80df14b084,smd_2022_4E06,Pavan Ishwar Khoobchandani,803,0.9548156956004756,1.0,True,False,765.0,0.9096313912009513,2,841
,2c79e2fc9247fc9ca01fc481297f97059f5ed5bdad67a03614bac4b8,smd_2022_4E06,Write-in,38,0.04518430439952437,2.0,False,False,-765,-0.9096313912009513,2,841
11526.0,31cce1d0a8548ab1dd6ec87b406736f9592c1598253cba0289d7cc26,smd_2022_5A01,Duvalier J. Malone,613,0.9653543307086614,1.0,True,False,591.0,0.9307086614173228,2,635
,964dc7f8e01c91c79738877b0d9902e5f7253495aa3bc70c6f9987b2,smd_2022_5A01,Write-in,22,0.03464566929133858,2.0,False,False,-591,-0.9307086614173228,2,635
11426.0,9fb837862c35ef04be6c4d10b4d4593f3904f0cae2f756f86010b410,smd_2022_5A02,Karlus Cozart,477,0.6953352769679301,1.0,True,False,268.0,0.3906705539358601,2,686
,302db0ec167ba88d81ec27af8a85ecc3fe97b5594d2fde84c70a39d5,smd_2022_5A02,Write-in,209,0.30466472303207,2.0,False,False,-268,-0.3906705539358601,2,686
10148.0,7c11e0672107f1b6303b7ae21fac7e9f1cf62686d5461138252d4686,smd_2022_5A03,Emily Singer Lucio,641,0.9357664233576642,1.0,True,False,597.0,0.8715328467153285,2,685
,d32e8e9b137eb17e51869cde72a77ca556285dd86345783121a36608,smd_2022_5A03,Write-in,44,0.06423357664233577,2.0,False,False,-597,-0.8715328467153285,2,685
11467.0,572df650e57eb9582d3d3bc85f874cb363e87901d6f2ed2c01683761,smd_2022_5A04,Diego Rojas,14,1.0,1.0,True,False,14.0,1.0,2,14
,be63c7908168b3ba79aae4fc7caf1443f55a80c105a4c2809a72b94b,smd_2022_5A04,Write-in,0,0.0,2.0,False,False,-14,-1.0,2,14
,e7997fff2ee7f1530e112a7ad9bb2a4164d1dd410d67f2adc1ec3b52,smd_2022_5A05,Write-in,56,1.0,1.0,True,True,0,0.0,1,56
,fd7a863bb9a4edaf7efe816751cab3fb67b7e4756c6956e8b2c0d2db,smd_2022_5A06,Write-in,132,1.0,1.0,True,True,0,0.0,1,132
,873178b9aa58bb3dbce4336fec412324edf9e84064da6b69498e6439,smd_2022_5A07,Write-in,36,1.0,1.0,True,True,0,0.0,1,36
10152.0,04bb1081f09aad2e9ab06f2a2a97cff7fa83341006963dfa49df5fa8,smd_2022_5A08,Gordon Fletcher,508,0.679144385026738,1.0,True,False,275.0,0.36764705882352944,3,748
11595.0,8c90f9d05f5c315edee1075855af0235910a89950b3026f162a8b6ca,smd_2022_5A08,Elaine Alston,233,0.3114973262032086,2.0,False,False,-275,-0.36764705882352944,3,748
,1a0dbeae494ab28d3b8a2d41e8a5ff6045d8fd3deec03748424c4393,smd_2022_5A08,Write-in,7,0.009358288770053475,3.0,False,False,-501,-0.6697860962566845,3,748
11511.0,c8bb52dec8d360e61591cf843093e6ffc273c4b5411a4fe33bb829db,smd_2022_5A09,Zachary Ammerman,387,0.9699248120300752,1.0,True,False,375.0,0.9398496240601504,2,399
,2858353b38c0f715f836b12ca6595c07ca7c3db692da2320da06f247,smd_2022_5A09,Write-in,12,0.03007518796992481,2.0,False,False,-375,-0.9398496240601504,2,399
11447.0,b113c46f614aa0844ce92cb386a8c6353fdc5df405afbaf4e4029c22,smd_2022_5B01,Edward Borrego,655,0.9370529327610873,1.0,True,False,611.0,0.8741058655221745,2,699
,7cb7975f3936ed02bb033d94f2d92443e9847e30aa741e4ded2059f3,smd_2022_5B01,Write-in,44,0.06294706723891273,2.0,False,False,-611,-0.8741058655221745,2,699
11420.0,d0f5fdfc09ef70976e68bef79f2a8fcec5c989e8740814ece719b0fe,smd_2022_5B02,Nandini Sen,704,0.9710344827586207,1.0,True,False,683.0,0.9420689655172414,2,725
,668f51d289a22a88f3020dc58a169429f9a27fe0a9909b788ffd363b,smd_2022_5B02,Write-in,21,0.028965517241379312,2.0,False,False,-683,-0.9420689655172414,2,725
11527.0,fb01db4b3509b23eb6e2ccbac7fb300a230fc3a0343f4b39f8075558,smd_2022_5B03,Alicia Egolum,621,0.9437689969604863,1.0,True,False,584.0,0.8875379939209727,2,658
,542422874cc97400f701f56b60939326fc5075d6db9bccb39a2f049a,smd_2022_5B03,Write-in,37,0.05623100303951368,2.0,False,False,-584,-0.8875379939209727,2,658
10156.0,997f6c0776228eb4b4127e6347504df8a6c23ce7c88d0d18b5769a29,smd_2022_5B04,Ra Amin,424,0.6443768996960486,1.0,True,False,194.0,0.2948328267477203,3,658
10997.0,ac297766983d196e52be7c35546e29a321efdc4d87bce5323cba5cdd,smd_2022_5B04,Rayseen Woodland,230,0.3495440729483283,2.0,False,False,-194,-0.2948328267477203,3,658
,87ab5f234126fe036bab9a43a0ffbe2316b75bc109505941c3fcdd04,smd_2022_5B04,Write-in,4,0.0060790273556231,3.0,False,False,-420,-0.6382978723404256,3,658
10508.0,418a5a06a6c10caab77d9bfb3d57e0a0a7e7933c6f759045b4f1b459,smd_2022_5B05,Colleen Costello,556,0.6847290640394089,1.0,True,False,309.0,0.38054187192118233,3,812
10361.0,67b1a555e975e87e514e1b3e3b35f9a7efda35a5c00dcef0ca5f0be1,smd_2022_5B05,John Feeley,247,0.3041871921182266,2.0,False,False,-309,-0.38054187192118233,3,812
,69b7ec9b22e437bdf7d94f64ac5349ce29531275d04cac52b57fdc77,smd_2022_5B05,Write-in,9,0.011083743842364532,3.0,False,False,-547,-0.6736453201970444,3,812
10541.0,b1340148c7c70f2a26e2a17321782408a679925e6f808d1b4cabafe3,smd_2022_5B06,"Sukhprita ""Prita"" Piekara",616,0.9565217391304348,1.0,True,False,588.0,0.9130434782608696,2,644
,f235823d085e9baa189584a870285fcc7fc7e27507d6709a55fb7b33,smd_2022_5B06,Write-in,28,0.043478260869565216,2.0,False,False,-588,-0.9130434782608696,2,644
10158.0,65e7d941fbdcff059f6e488f2b69c28b92e6851d908174c934f3870a,smd_2022_5B07,Gail A. Brevard,401,0.5448369565217391,1.0,True,False,72.0,0.09782608695652173,3,736
11579.0,f940757eb1ef393a9c7f00ade29587bb845f562432af128e8acf5d19,smd_2022_5B07,Justine Perkowski,329,0.4470108695652174,2.0,False,False,-72,-0.09782608695652173,3,736
,8befc68da30d61c82932a8934e627331a8ab3c309c39fe31e67a0d11,smd_2022_5B07,Write-in,6,0.008152173913043478,3.0,False,False,-395,-0.5366847826086957,3,736
11159.0,270bceb8c065d77aad09982ebe8cf16bc7ec45b6d7898661f9017409,smd_2022_5C01,Anthony Dale,648,0.9744360902255639,1.0,True,False,631.0,0.9488721804511278,2,665
,4f2f7af678cbdbed3b8e86e478a64f488321fe5eecda3a8c53f6811e,smd_2022_5C01,Write-in,17,0.02556390977443609,2.0,False,False,-631,-0.9488721804511278,2,665
10159.0,04243311520885b9a55c762213471913123f8cf98488b672c28d5396,smd_2022_5C02,Lauren Rogers,563,0.9558573853989814,1.0,True,False,537.0,0.9117147707979627,2,589
,e222506e8d1302c5b661e4f709091927bef1ee06c9368686421db512,smd_2022_5C02,Write-in,26,0.044142614601018676,2.0,False,False,-537,-0.9117147707979627,2,589
11350.0,3ef29975ee069c485ad20b45fe763fba2a6a7b979052f3dadb3d4588,smd_2022_5C03,Tequia Hicks Delgado,544,0.9855072463768116,1.0,True,False,536.0,0.9710144927536233,2,552
,9dcf503489dda3ef46c3f38b7d342401d0f2ce757414a74bf1f606cc,smd_2022_5C03,Write-in,8,0.014492753623188406,2.0,False,False,-536,-0.9710144927536233,2,552
10161.0,6aa433e73a0b98d903a1861fdd0dfe643f723ebf2ba2de44dc477b0f,smd_2022_5C04,Jacqueline Manning,202,0.5771428571428572,1.0,True,False,57.0,0.16285714285714287,3,350
11468.0,142e3b4c7e02b8818e161cb1ece059f7deda2556502fa8dd0e56df84,smd_2022_5C04,Shawn Nelson,145,0.4142857142857143,2.0,False,False,-57,-0.16285714285714287,3,350
,3ee2fd0f1c241966be574cb34d81138c976a44d029491bbf5f0d9a1b,smd_2022_5C04,Write-in,3,0.008571428571428572,3.0,False,False,-199,-0.5685714285714286,3,350
10162.0,c75484b2d6b1b8e159ed70e0969aca26793e932309a803154e95c9ae,smd_2022_5C05,Darlene Oliver,478,0.9598393574297188,1.0,True,False,458.0,0.9196787148594376,2,498
,ef075efdbf74a43c054ec20b7b37979b616214bd4c37c82132cf3d1c,smd_2022_5C05,Write-in,20,0.040160642570281124,2.0,False,False,-458,-0.9196787148594376,2,498
10631.0,19e6a9ff9283f2d05fe0e4785eb705d0a5675b1e1cf7d2f91a285b02,smd_2022_5C06,"Harry ""Tommy"" Thomas Jr.",358,0.9470899470899471,1.0,True,False,338.0,0.8941798941798942,2,378
,076a2f0d4c95a39ecb2ac415591bdd2b16aa36a8ada7226ea2f76ad4,smd_2022_5C06,Write-in,20,0.05291005291005291,2.0,False,False,-338,-0.8941798941798942,2,378
11362.0,e52462cf3bf9461efa76631a295920450a407fe8bbea12801d434a8f,smd_2022_5C07,VJ Kapur,462,0.9525773195876288,1.0,True,False,439.0,0.9051546391752576,2,485
,aa3a8d47aa9161433cf5dfaa50a43c65187c0115397c94005e9d5bd2,smd_2022_5C07,Write-in,23,0.04742268041237113,2.0,False,False,-439,-0.9051546391752576,2,485
11556.0,03de1372c0adce2b8eb414493208e7fcdfda4a628daea27a70e6e162,smd_2022_5D01,Rebecca Ryan,418,0.9812206572769953,1.0,True,False,410.0,0.9624413145539905,2,426
,7b4f64731f38558ae0a66cb488eb9a62ca01f4d06e4b752ad0c2f8ad,smd_2022_5D01,Write-in,8,0.018779342723004695,2.0,False,False,-410,-0.9624413145539905,2,426
10365.0,21aa7361e56a21fdd2ce2893c6b82835a930c038f7c5206e88a7c846,smd_2022_5D02,Sebrena L. Rhodes,195,0.9512195121951219,1.0,True,False,185.0,0.9024390243902438,2,205
,f7496b8b51059674b47b28c0279bb2f3cc170568a977c1c6f21e3169,smd_2022_5D02,Write-in,10,0.04878048780487805,2.0,False,False,-185,-0.9024390243902438,2,205
11517.0,17ffeb9b6db0f01a7c608e01c630398e3e3a0a4886c5554209d9679b,smd_2022_5D03,Anna Roblin,542,0.9409722222222222,1.0,True,False,508.0,0.8819444444444444,2,576
,bec9d63eb216e66a84a5a03e11f3dc6e51a3fbed1081dea645d5e0fe,smd_2022_5D03,Write-in,34,0.059027777777777776,2.0,False,False,-508,-0.8819444444444444,2,576
10372.0,384ce8299e748c196299b4044733c8df91fddf7a0bd637c98420b2f7,smd_2022_5D04,Stephen Cobb,499,0.9727095516569201,1.0,True,False,485.0,0.9454191033138402,2,513
,c2fd3d2ad7f3b7ad305856d5d5d6b73bef669d0108dcce4f9c7b7c57,smd_2022_5D04,Write-in,14,0.02729044834307992,2.0,False,False,-485,-0.9454191033138402,2,513
10366.0,d37a722b11b184f2c1080a5970878b35701115cd78fc20cc765e8fa1,smd_2022_5D05,"Salvador ""The Commissioner"" Sauceda-Gu",359,0.922879177377892,1.0,True,False,329.0,0.8457583547557841,2,389
,5bf04dc6e92991ca826a6dd8125d0fc28b0f854e6be7ddf1509d9a99,smd_2022_5D05,Write-in,30,0.07712082262210797,2.0,False,False,-329,-0.8457583547557841,2,389
10370.0,9c114f4bf9e8b4dae95428034e012714ce70f41a1bf780e0eb6bbfeb,smd_2022_5D06,Kathy Henderson,304,0.5223367697594502,1.0,True,False,30.0,0.05154639175257736,3,582
11609.0,fe515c7b0c612f0695ff4d9633fac44ad0e5c0e0e1bd7147be9db1da,smd_2022_5D06,Carrie Dellesky,274,0.47079037800687284,2.0,False,False,-30,-0.05154639175257736,3,582
,87a3efefc62ca01f628f19aa7a982070b0e9f350c7b594dce6624437,smd_2022_5D06,Write-in,4,0.006872852233676976,3.0,False,False,-300,-0.5154639175257733,3,582
11610.0,c0bb88956550b6fb27223e618d2d22cd0b51a0d423c892edc3fafa39,smd_2022_5D07,Juan McCullum,307,0.9246987951807228,1.0,True,False,282.0,0.8493975903614457,2,332
,de8090c31596e869b329c03df9dc47331018b3778d6f5d9a0ed41f23,smd_2022_5D07,Write-in,25,0.07530120481927711,2.0,False,False,-282,-0.8493975903614457,2,332
,0df8171665728dea779fbed0aaaa3f1f2a7446286bcac4eed0e9d51b,smd_2022_5D08,Write-in,141,1.0,1.0,True,True,0,0.0,1,141
,5666736f764df6ffbe6bdcab3f830152d63202ffff1bb7edbb2d3100,smd_2022_5D09,Write-in,48,1.0,1.0,True,True,0,0.0,1,48
11066.0,b6649c870e512bd14595805e462b8f6f19ebcb7b6bdce32271ec5aef,smd_2022_5E01,Joyce (STATEHOOD) Robinson-Paul,486,0.9016697588126159,1.0,True,False,433.0,0.8033395176252318,2,539
,e2e933c31ed5a0ebc4faf29d3c26e35644af2a1e745ca37117b15096,smd_2022_5E01,Write-in,53,0.09833024118738404,2.0,False,False,-433,-0.8033395176252318,2,539
10176.0,aedd89c7465e1f6d363d6810d6bc8832c310d3895ea10ab6d068faff,smd_2022_5E02,Karla M. Lewis,347,0.6024305555555556,1.0,True,False,128.0,0.22222222222222227,3,576
11458.0,dbee180588a458c5112d0bd0930a78426e2966e99b3293f8fe6e2dab,smd_2022_5E02,Nicole McEntee,219,0.3802083333333333,2.0,False,False,-128,-0.22222222222222227,3,576
,b107443bd4819366ea85b778e402b1b1360fbecee742e33172cc76e2,smd_2022_5E02,Write-in,10,0.017361111111111112,3.0,False,False,-337,-0.5850694444444444,3,576
11485.0,850058670dfd3c8f14acf9b1d29be1535f029f54a09be8944f649034,smd_2022_5E03,"Fred ""Phil"" Carver",559,0.9148936170212766,1.0,True,False,507.0,0.8297872340425532,2,611
,56d54ba1c758daa28ff253e7c417bf38884cd43b5519e653a1813930,smd_2022_5E03,Write-in,52,0.0851063829787234,2.0,False,False,-507,-0.8297872340425532,2,611
11498.0,dbe1852acb4ac17a64d8220ac297ec10e06882848cca8c33e4bf15f5,smd_2022_5E04,Huma Imtiaz,441,0.6523668639053254,1.0,True,False,213.0,0.31508875739644965,3,676
10177.0,166fae9b4c75d807bdd2ad20192938daa60e30ec8bfcd5ffc255ca64,smd_2022_5E04,Bertha Holliday,228,0.33727810650887574,2.0,False,False,-213,-0.31508875739644965,3,676
,45974bcf218ad154f3e601be9e7ccf6b5e5d847effba66588a00a46c,smd_2022_5E04,Write-in,7,0.010355029585798817,3.0,False,False,-434,-0.6420118343195266,3,676
11580.0,a5eada6155dadb4508c52830b3b2f97fe6ef1904474b999ee2be0aa9,smd_2022_5E05,Kevin Rapp,552,0.9533678756476683,1.0,True,False,525.0,0.9067357512953367,2,579
,dbf2b9efc028ea0d4658a65b297d63da1b74350d01475c2536e00974,smd_2022_5E05,Write-in,27,0.046632124352331605,2.0,False,False,-525,-0.9067357512953367,2,579
10375.0,20052e6ab0b063db4740c9fc1c9c24c86b737dc42b9111c987d09e74,smd_2022_5E06,Kirby Vining,438,0.9399141630901288,1.0,True,False,410.0,0.8798283261802575,2,466
,76ad7b19f4dbbf76e471a4efd6f9d54864c41136494547327cedd16b,smd_2022_5E06,Write-in,28,0.060085836909871244,2.0,False,False,-410,-0.8798283261802575,2,466
11611.0,81726d37b082e0958301854b3bf17f2e53f60e5dcf6ac325b83acb23,smd_2022_5F01,Tony Hurst,477,0.9616935483870968,1.0,True,False,458.0,0.9233870967741935,2,496
,4da58c6ac085eec02df64870da84a843695f8d322af7ade404983d5c,smd_2022_5F01,Write-in,19,0.038306451612903226,2.0,False,False,-458,-0.9233870967741935,2,496
11557.0,33fdecf38740bb79614ad0c61e55fed9bda7a4bcc5ff3fc815a2a0db,smd_2022_5F02,Aru Sahni,399,0.9661016949152542,1.0,True,False,385.0,0.9322033898305084,2,413
,32cf3673ad5d4f5e6ade0d7943edc011fcd818844b63aa8349294d78,smd_2022_5F02,Write-in,14,0.03389830508474576,2.0,False,False,-385,-0.9322033898305084,2,413
10172.0,5f045b5dd308e6219e5f01c0f28fcc1f30243252112499908327aa04,smd_2022_5F03,Patricia Williams,265,0.9566787003610109,1.0,True,False,253.0,0.9133574007220218,2,277
,eb6108c7dfe1e7c14388919613932e43c50751aef6e944c6e9424996,smd_2022_5F03,Write-in,12,0.04332129963898917,2.0,False,False,-253,-0.9133574007220218,2,277
11558.0,ee8c5a36a9664d5131c4a55ed017529b13f451b888d5ef9f615f4db9,smd_2022_5F04,Mark Galvan,400,0.6349206349206349,1.0,True,False,184.0,0.292063492063492,3,630
11581.0,fedabf680765944d707490c1adf06bd5f34578beb6c1c918b74175b0,smd_2022_5F04,Daniel Vega,216,0.34285714285714286,2.0,False,False,-184,-0.292063492063492,3,630
,3c65e21ddd10f4aeb8dd933643728a77d469e2974e74ef04972eb820,smd_2022_5F04,Write-in,14,0.022222222222222223,3.0,False,False,-386,-0.6126984126984126,3,630
