smd_id,contest_number,candidate_name,votes,candidate_name_upper,dcboe_hash_id,ranking,winner,write_in_winner,total_votes,vote_share,winning_votes,winning_vote_percentage,smd_id_shifted,votes_shifted,vote_share_shifted,margin_of_victory,margin_of_victory_percentage,num_candidates,match_score,match_person_id,match_full_name,match_smd_id,person_id
smd_2022_5A01,191,Write-in,22,WRITE-IN,964dc7f8e01c91c79738877b0d9902e5f7253495aa3bc70c6f9987b2,2.0,False,False,635,0.03464566929133858,613,0.9653543307086614,smd_2022_5A02,477.0,0.6953352769679301,-591,-0.9307086614173228,2,,,,,
smd_2022_5A02,192,Karlus Cozart,477,KARLUS COZART,9fb837862c35ef04be6c4d10b4d4593f3904f0cae2f756f86010b410,1.0,True,False,686,0.6953352769679301,477,0.6953352769679301,smd_2022_5A02,209.0,0.30466472303207,268.0,0.3906705539358601,2,100.0,11426.0,Karlus Cozart,smd_2022_5A02,11426.0
smd_2022_5A02,192,Write-in,209,WRITE-IN,302db0ec167ba88d81ec27af8a85ecc3fe97b5594d2fde84c70a39d5,2.0,False,False,686,0.30466472303207,477,0.6953352769679301,smd_2022_5A03,641.0,0.9357664233576642,-268,-0.3906705539358601,2,,,,,
smd_2022_5A03,193,Emily Singer Lucio,641,EMILY SINGER LUCIO,7c11e0672107f1b6303b7ae21fac7e9f1cf62686d5461138252d4686,1.0,True,False,685,0.9357664233576642,641,0.9357664233576642,smd_2022_5A03,44.0,0.06423357664233577,597.0,0.8715328467153285,2,100.0,10148.0,Emily Singer Lucio,smd_2022_5A03,10148.0
smd_2022_5A03,193,Write-in,44,WRITE-IN,d32e8e9b137eb17e51869cde72a77ca556285dd86345783121a36608,2.0,False,False,685,0.06423357664233577,641,0.9357664233576642,smd_2022_5A04,14.0,1.0,-597,-0.8715328467153285,2,,,,,
smd_2022_5A04,194,Diego Rojas,14,DIEGO ROJAS,572df650e57eb9582d3d3bc85f874cb363e87901d6f2ed2c01683761,1.0,True,False,14,1.0,14,1.0,smd_2022_5A04,0.0,0.0,14.0,1.0,2,100.0,11467.0,Diego Rojas,smd_2022_5A04,11467.0
smd_2022_5A04,194,Write-in,0,WRITE-IN,be63c7908168b3ba79aae4fc7caf1443f55a80c105a4c2809a72b94b,2.0,False,False,14,0.0,14,1.0,smd_2022_5A05,56.0,1.0,-14,-1.0,2,,,,,
smd_2022_5A05,195,Write-in,56,WRITE-IN,e7997fff2ee7f1530e112a7ad9bb2a4164d1dd410d67f2adc1ec3b52,1.0,True,True,56,1.0,56,1.0,smd_2022_5A06,132.0,1.0,0,0.0,1,,,,,
smd_2022_5A06,196,Write-in,132,WRITE-IN,fd7a863bb9a4edaf7efe816751cab3fb67b7e4756c6956e8b2c0d2db,1.0,True,True,132,1.0,132,1.0,smd_2022_5A07,36.0,1.0,0,0.0,1,,,,,
smd_2022_5A07,197,Write-in,36,WRITE-IN,873178b9aa58bb3dbce4336fec412324edf9e84064da6b69498e6439,1.0,True,True,36,1.0,36,1.0,smd_2022_5A08,508.0,0.679144385026738,0,0.0,1,,,,,
smd_2022_5A08,198,Gordon Fletcher,508,GORDON FLETCHER,04bb1081f09aad2e9ab06f2a2a97cff7fa83341006963dfa49df5fa8,1.0,True,False,748,0.679144385026738,508,0.679144385026738,smd_2022_5A08,233.0,0.3114973262032086,275.0,0.36764705882352944,3,81.0,10152.0,Gordon-Andrew Fletcher,smd_2022_5A08,10152.0
smd_2022_5A08,198,Elaine Alston,233,ELAINE ALSTON,8c90f9d05f5c315edee1075855af0235910a89950b3026f162a8b6ca,2.0,False,False,748,0.3114973262032086,508,0.679144385026738,smd_2022_5A08,7.0,0.009358288770053475,-275,-0.36764705882352944,3,100.0,11595.0,Elaine Alston,smd_2022_5A08,11595.0
smd_2022_5A08,198,Write-in,7,WRITE-IN,1a0dbeae494ab28d3b8a2d41e8a5ff6045d8fd3deec03748424c4393,3.0,False,False,748,0.009358288770053475,508,0.679144385026738,smd_2022_5A09,387.0,0.9699248120300752,-501,-0.6697860962566845,3,,,,,
smd_2022_5A09,199,Zachary Ammerman,387,ZACHARY AMMERMAN,c8bb52dec8d360e61591cf843093e6ffc273c4b5411a4fe33bb829db,1.0,True,False,399,0.9699248120300752,387,0.9699248120300752,smd_2022_5A09,12.0,0.03007518796992481,375.0,0.9398496240601504,2,90.0,11511.0,Zach Ammerman,smd_2022_5A09,11511.0
smd_2022_5A09,199,Write-in,12,WRITE-IN,2858353b38c0f715f836b12ca6595c07ca7c3db692da2320da06f247,2.0,False,False,399,0.03007518796992481,387,0.9699248120300752,smd_2022_5B01,655.0,0.9370529327610873,-375,-0.9398496240601504,2,,,,,
smd_2022_5B01,200,Edward Borrego,655,EDWARD BORREGO,b113c46f614aa0844ce92cb386a8c6353fdc5df405afbaf4e4029c22,1.0,True,False,699,0.9370529327610873,655,0.9370529327610873,smd_2022_5B01,44.0,0.06294706723891273,611.0,0.8741058655221745,2,100.0,11447.0,Edward Borrego,smd_2022_5B01,11447.0
smd_2022_5B01,200,Write-in,44,WRITE-IN,7cb7975f3936ed02bb033d94f2d92443e9847e30aa741e4ded2059f3,2.0,False,False,699,0.06294706723891273,655,0.9370529327610873,smd_2022_5B02,704.0,0.9710344827586207,-611,-0.8741058655221745,2,,,,,
smd_2022_5B02,201,Nandini Sen,704,NANDINI SEN,d0f5fdfc09ef70976e68bef79f2a8fcec5c989e8740814ece719b0fe,1.0,True,False,725,0.9710344827586207,704,0.9710344827586207,smd_2022_5B02,21.0,0.028965517241379312,683.0,0.9420689655172414,2,100.0,11420.0,Nandini Sen,smd_2022_5B02,11420.0
smd_2022_5B02,201,Write-in,21,WRITE-IN,668f51d289a22a88f3020dc58a169429f9a27fe0a9909b788ffd363b,2.0,False,False,725,0.028965517241379312,704,0.9710344827586207,smd_2022_5B03,621.0,0.9437689969604863,-683,-0.9420689655172414,2,,,,,
smd_2022_5B03,202,Alicia Egolum,621,ALICIA EGOLUM,fb01db4b3509b23eb6e2ccbac7fb300a230fc3a0343f4b39f8075558,1.0,True,False,658,0.9437689969604863,621,0.9437689969604863,smd_2022_5B03,37.0,0.05623100303951368,584.0,0.8875379939209727,2,100.0,11527.0,Alicia Egolum,smd_2022_5B03,11527.0
smd_2022_5B03,202,Write-in,37,WRITE-IN,542422874cc97400f701f56b60939326fc5075d6db9bccb39a2f049a,2.0,False,False,658,0.05623100303951368,621,0.9437689969604863,smd_2022_5B04,424.0,0.6443768996960486,-584,-0.8875379939209727,2,,,,,
smd_2022_5B04,203,Ra Amin,424,RA AMIN,997f6c0776228eb4b4127e6347504df8a6c23ce7c88d0d18b5769a29,1.0,True,False,658,0.6443768996960486,424,0.6443768996960486,smd_2022_5B04,230.0,0.3495440729483283,194.0,0.2948328267477203,3,100.0,10156.0,Ra Amin,smd_2022_5B04,10156.0
smd_2022_5B04,203,Rayseen Woodland,230,RAYSEEN WOODLAND,ac297766983d196e52be7c35546e29a321efdc4d87bce5323cba5cdd,2.0,False,False,658,0.3495440729483283,424,0.6443768996960486,smd_2022_5B04,4.0,0.0060790273556231,-194,-0.2948328267477203,3,100.0,10997.0,Rayseen Woodland,smd_2022_5B04,10997.0
smd_2022_5B04,203,Write-in,4,WRITE-IN,87ab5f234126fe036bab9a43a0ffbe2316b75bc109505941c3fcdd04,3.0,False,False,658,0.0060790273556231,424,0.6443768996960486,smd_2022_5B05,556.0,0.6847290640394089,-420,-0.6382978723404256,3,,,,,
smd_2022_5B05,204,Colleen Costello,556,COLLEEN COSTELLO,418a5a06a6c10caab77d9bfb3d57e0a0a7e7933c6f759045b4f1b459,1.0,True,False,812,0.6847290640394089,556,0.6847290640394089,smd_2022_5B05,247.0,0.3041871921182266,309.0,0.38054187192118233,3,100.0,10508.0,Colleen Costello,smd_2022_5B05,10508.0
smd_2022_5B05,204,John Feeley,247,JOHN FEELEY,67b1a555e975e87e514e1b3e3b35f9a7efda35a5c00dcef0ca5f0be1,2.0,False,False,812,0.3041871921182266,556,0.6847290640394089,smd_2022_5B05,9.0,0.011083743842364532,-309,-0.38054187192118233,3,79.0,10361.0,John J. Feeley Jr.,smd_2022_5B05,10361.0
smd_2022_5B05,204,Write-in,9,WRITE-IN,69b7ec9b22e437bdf7d94f64ac5349ce29531275d04cac52b57fdc77,3.0,False,False,812,0.011083743842364532,556,0.6847290640394089,smd_2022_5B06,616.0,0.9565217391304348,-547,-0.6736453201970444,3,,,,,
smd_2022_5B06,205,"Sukhprita ""Prita"" Piekara",616,"SUKHPRITA ""PRITA"" PIEKARA",b1340148c7c70f2a26e2a17321782408a679925e6f808d1b4cabafe3,1.0,True,False,644,0.9565217391304348,616,0.9565217391304348,smd_2022_5B06,28.0,0.043478260869565216,588.0,0.9130434782608696,2,100.0,10541.0,"Sukhprita ""Prita"" Piekara",smd_2022_5B06,10541.0
smd_2022_5B06,205,Write-in,28,WRITE-IN,f235823d085e9baa189584a870285fcc7fc7e27507d6709a55fb7b33,2.0,False,False,644,0.043478260869565216,616,0.9565217391304348,smd_2022_5B07,401.0,0.5448369565217391,-588,-0.9130434782608696,2,,,,,
smd_2022_5B07,206,Gail A. Brevard,401,GAIL A. BREVARD,65e7d941fbdcff059f6e488f2b69c28b92e6851d908174c934f3870a,1.0,True,False,736,0.5448369565217391,401,0.5448369565217391,smd_2022_5B07,329.0,0.4470108695652174,72.0,0.09782608695652173,3,89.0,10158.0,Gail Brevard,smd_2022_5B07,10158.0
smd_2022_5B07,206,Justine Perkowski,329,JUSTINE PERKOWSKI,f940757eb1ef393a9c7f00ade29587bb845f562432af128e8acf5d19,2.0,False,False,736,0.4470108695652174,401,0.5448369565217391,smd_2022_5B07,6.0,0.008152173913043478,-72,-0.09782608695652173,3,100.0,11579.0,Justine Perkowski,smd_2022_5B07,11579.0
smd_2022_5B07,206,Write-in,6,WRITE-IN,8befc68da30d61c82932a8934e627331a8ab3c309c39fe31e67a0d11,3.0,False,False,736,0.008152173913043478,401,0.5448369565217391,smd_2022_5C01,648.0,0.9744360902255639,-395,-0.5366847826086957,3,,,,,
smd_2022_5C01,207,Anthony Dale,648,ANTHONY DALE,270bceb8c065d77aad09982ebe8cf16bc7ec45b6d7898661f9017409,1.0,True,False,665,0.9744360902255639,648,0.9744360902255639,smd_2022_5C01,17.0,0.02556390977443609,631.0,0.9488721804511278,2,100.0,11159.0,Anthony Dale,smd_2022_5C01,11159.0
smd_2022_5C01,207,Write-in,17,WRITE-IN,4f2f7af678cbdbed3b8e86e478a64f488321fe5eecda3a8c53f6811e,2.0,False,False,665,0.02556390977443609,648,0.9744360902255639,smd_2022_5C02,563.0,0.9558573853989814,-631,-0.9488721804511278,2,,,,,
smd_2022_5C02,208,Lauren Rogers,563,LAUREN ROGERS,04243311520885b9a55c762213471913123f8cf98488b672c28d5396,1.0,True,False,589,0.9558573853989814,563,0.9558573853989814,smd_2022_5C02,26.0,0.044142614601018676,537.0,0.9117147707979627,2,100.0,10159.0,Lauren Rogers,smd_2022_5C02,10159.0
smd_2022_5C02,208,Write-in,26,WRITE-IN,e222506e8d1302c5b661e4f709091927bef1ee06c9368686421db512,2.0,False,False,589,0.044142614601018676,563,0.9558573853989814,smd_2022_5C03,544.0,0.9855072463768116,-537,-0.9117147707979627,2,,,,,
smd_2022_5C03,209,Tequia Hicks Delgado,544,TEQUIA HICKS DELGADO,3ef29975ee069c485ad20b45fe763fba2a6a7b979052f3dadb3d4588,1.0,True,False,552,0.9855072463768116,544,0.9855072463768116,smd_2022_5C03,8.0,0.014492753623188406,536.0,0.9710144927536233,2,100.0,11350.0,Tequia Hicks Delgado,smd_2022_5C03,11350.0
smd_2022_5C03,209,Write-in,8,WRITE-IN,9dcf503489dda3ef46c3f38b7d342401d0f2ce757414a74bf1f606cc,2.0,False,False,552,0.014492753623188406,544,0.9855072463768116,smd_2022_5C04,202.0,0.5771428571428572,-536,-0.9710144927536233,2,,,,,
smd_2022_5C04,210,Jacqueline Manning,202,JACQUELINE MANNING,6aa433e73a0b98d903a1861fdd0dfe643f723ebf2ba2de44dc477b0f,1.0,True,False,350,0.5771428571428572,202,0.5771428571428572,smd_2022_5C04,145.0,0.4142857142857143,57.0,0.16285714285714287,3,100.0,10161.0,Jacqueline Manning,smd_2022_5C04,10161.0
smd_2022_5C04,210,Shawn Nelson,145,SHAWN NELSON,142e3b4c7e02b8818e161cb1ece059f7deda2556502fa8dd0e56df84,2.0,False,False,350,0.4142857142857143,202,0.5771428571428572,smd_2022_5C04,3.0,0.008571428571428572,-57,-0.16285714285714287,3,100.0,11468.0,Shawn Nelson,smd_2022_5C04,11468.0
smd_2022_5C04,210,Write-in,3,WRITE-IN,3ee2fd0f1c241966be574cb34d81138c976a44d029491bbf5f0d9a1b,3.0,False,False,350,0.008571428571428572,202,0.5771428571428572,smd_2022_5C05,478.0,0.9598393574297188,-199,-0.5685714285714286,3,,,,,
smd_2022_5C05,211,Darlene Oliver,478,DARLENE OLIVER,c75484b2d6b1b8e159ed70e0969aca26793e932309a803154e95c9ae,1.0,True,False,498,0.9598393574297188,478,0.9598393574297188,smd_2022_5C05,20.0,0.040160642570281124,458.0,0.9196787148594376,2,100.0,10162.0,Darlene Oliver,smd_2022_5C05,10162.0
smd_2022_5C05,211,Write-in,20,WRITE-IN,ef075efdbf74a43c054ec20b7b37979b616214bd4c37c82132cf3d1c,2.0,False,False,498,0.040160642570281124,478,0.9598393574297188,smd_2022_5C06,358.0,0.9470899470899471,-458,-0.9196787148594376,2,,,,,
smd_2022_5C06,212,"Harry ""Tommy"" Thomas Jr.",358,"HARRY ""TOMMY"" THOMAS JR.",19e6a9ff9283f2d05fe0e4785eb705d0a5675b1e1cf7d2f91a285b02,1.0,True,False,378,0.9470899470899471,358,0.9470899470899471,smd_2022_5C06,20.0,0.05291005291005291,338.0,0.8941798941798942,2,79.0,10631.0,Harry Thomas Jr.,smd_2022_5C06,10631.0
smd_2022_5C06,212,Write-in,20,WRITE-IN,076a2f0d4c95a39ecb2ac415591bdd2b16aa36a8ada7226ea2f76ad4,2.0,False,False,378,0.05291005291005291,358,0.9470899470899471,smd_2022_5C07,462.0,0.9525773195876288,-338,-0.8941798941798942,2,,,,,
smd_2022_5C07,213,VJ Kapur,462,VJ KAPUR,e52462cf3bf9461efa76631a295920450a407fe8bbea12801d434a8f,1.0,True,False,485,0.9525773195876288,462,0.9525773195876288,smd_2022_5C07,23.0,0.04742268041237113,439.0,0.9051546391752576,2,100.0,11362.0,VJ Kapur,smd_2022_5C07,11362.0
smd_2022_5C07,213,Write-in,23,WRITE-IN,aa3a8d47aa9161433cf5dfaa50a43c65187c0115397c94005e9d5bd2,2.0,False,False,485,0.04742268041237113,462,0.9525773195876288,smd_2022_5D01,418.0,0.9812206572769953,-439,-0.9051546391752576,2,,,,,
smd_2022_5D01,214,Rebecca Ryan,418,REBECCA RYAN,03de1372c0adce2b8eb414493208e7fcdfda4a628daea27a70e6e162,1.0,True,False,426,0.9812206572769953,418,0.9812206572769953,smd_2022_5D01,8.0,0.018779342723004695,410.0,0.9624413145539905,2,100.0,11556.0,Rebecca Ryan,smd_2022_5D01,11556.0
smd_2022_5D01,214,Write-in,8,WRITE-IN,7b4f64731f38558ae0a66cb488eb9a62ca01f4d06e4b752ad0c2f8ad,2.0,False,False,426,0.018779342723004695,418,0.9812206572769953,smd_2022_5D02,195.0,0.9512195121951219,-410,-0.9624413145539905,2,,,,,
smd_2022_5D02,215,Sebrena L. Rhodes,195,SEBRENA L. RHODES,21aa7361e56a21fdd2ce2893c6b82835a930c038f7c5206e88a7c846,1.0,True,False,205,0.9512195121951219,195,0.9512195121951219,smd_2022_5D02,10.0,0.04878048780487805,185.0,0.9024390243902438,2,100.0,10365.0,Sebrena L. Rhodes,smd_2022_5D02,10365.0
smd_2022_5D02,215,Write-in,10,WRITE-IN,f7496b8b51059674b47b28c0279bb2f3cc170568a977c1c6f21e3169,2.0,False,False,205,0.04878048780487805,195,0.9512195121951219,smd_2022_5D03,542.0,0.9409722222222222,-185,-0.9024390243902438,2,,,,,
smd_2022_5D03,216,Anna Roblin,542,ANNA ROBLIN,17ffeb9b6db0f01a7c608e01c630398e3e3a0a4886c5554209d9679b,1.0,True,False,576,0.9409722222222222,542,0.9409722222222222,smd_2022_5D03,34.0,0.059027777777777776,508.0,0.8819444444444444,2,100.0,11517.0,Anna Roblin,smd_2022_5D03,11517.0
smd_2022_5D03,216,Write-in,34,WRITE-IN,bec9d63eb216e66a84a5a03e11f3dc6e51a3fbed1081dea645d5e0fe,2.0,False,False,576,0.059027777777777776,542,0.9409722222222222,smd_2022_5D04,499.0,0.9727095516569201,-508,-0.8819444444444444,2,,,,,
smd_2022_5D04,217,Stephen Cobb,499,STEPHEN COBB,384ce8299e748c196299b4044733c8df91fddf7a0bd637c98420b2f7,1.0,True,False,513,0.9727095516569201,499,0.9727095516569201,smd_2022_5D04,14.0,0.02729044834307992,485.0,0.9454191033138402,2,100.0,10372.0,Stephen Cobb,smd_2022_5D04,10372.0
smd_2022_5D04,217,Write-in,14,WRITE-IN,c2fd3d2ad7f3b7ad305856d5d5d6b73bef669d0108dcce4f9c7b7c57,2.0,False,False,513,0.02729044834307992,499,0.9727095516569201,smd_2022_5D05,359.0,0.922879177377892,-485,-0.9454191033138402,2,,,,,
smd_2022_5D05,218,"Salvador ""The Commissioner"" Sauceda-Gu",359,"SALVADOR ""THE COMMISSIONER"" SAUCEDA-GU",d37a722b11b184f2c1080a5970878b35701115cd78fc20cc765e8fa1,1.0,True,False,389,0.922879177377892,359,0.922879177377892,smd_2022_5D05,30.0,0.07712082262210797,329.0,0.8457583547557841,2,95.0,10366.0,"Salvador ""The Commissioner"" Sauceda-Guzman",smd_2022_5D05,10366.0
smd_2022_5D05,218,Write-in,30,WRITE-IN,5bf04dc6e92991ca826a6dd8125d0fc28b0f854e6be7ddf1509d9a99,2.0,False,False,389,0.07712082262210797,359,0.922879177377892,smd_2022_5D06,304.0,0.5223367697594502,-329,-0.8457583547557841,2,,,,,
smd_2022_5D06,219,Kathy Henderson,304,KATHY HENDERSON,9c114f4bf9e8b4dae95428034e012714ce70f41a1bf780e0eb6bbfeb,1.0,True,False,582,0.5223367697594502,304,0.5223367697594502,smd_2022_5D06,274.0,0.47079037800687284,30.0,0.05154639175257736,3,100.0,10370.0,Kathy Henderson,smd_2022_5D06,10370.0
smd_2022_5D06,219,Carrie Dellesky,274,CARRIE DELLESKY,fe515c7b0c612f0695ff4d9633fac44ad0e5c0e0e1bd7147be9db1da,2.0,False,False,582,0.47079037800687284,304,0.5223367697594502,smd_2022_5D06,4.0,0.006872852233676976,-30,-0.05154639175257736,3,100.0,11609.0,Carrie Dellesky,smd_2022_5D06,11609.0
smd_2022_5D06,219,Write-in,4,WRITE-IN,87a3efefc62ca01f628f19aa7a982070b0e9f350c7b594dce6624437,3.0,False,False,582,0.006872852233676976,304,0.5223367697594502,smd_2022_5D07,307.0,0.9246987951807228,-300,-0.5154639175257733,3,,,,,
smd_2022_5D07,220,Juan McCullum,307,JUAN MCCULLUM,c0bb88956550b6fb27223e618d2d22cd0b51a0d423c892edc3fafa39,1.0,True,False,332,0.9246987951807228,307,0.9246987951807228,smd_2022_5D07,25.0,0.07530120481927711,282.0,0.8493975903614457,2,100.0,11610.0,Juan McCullum,smd_2022_5D07,11610.0
smd_2022_5D07,220,Write-in,25,WRITE-IN,de8090c31596e869b329c03df9dc47331018b3778d6f5d9a0ed41f23,2.0,False,False,332,0.07530120481927711,307,0.9246987951807228,smd_2022_5D08,141.0,1.0,-282,-0.8493975903614457,2,,,,,
smd_2022_5D08,221,Write-in,141,WRITE-IN,0df8171665728dea779fbed0aaaa3f1f2a7446286bcac4eed0e9d51b,1.0,True,True,141,1.0,141,1.0,smd_2022_5D09,48.0,1.0,0,0.0,1,,,,,
smd_2022_5D09,222,Write-in,48,WRITE-IN,5666736f764df6ffbe6bdcab3f830152d63202ffff1bb7edbb2d3100,1.0,True,True,48,1.0,48,1.0,smd_2022_5E01,486.0,0.9016697588126159,0,0.0,1,,,,,
smd_2022_5E01,223,Joyce (STATEHOOD) Robinson-Paul,486,JOYCE (STATEHOOD) ROBINSON-PAUL,b6649c870e512bd14595805e462b8f6f19ebcb7b6bdce32271ec5aef,1.0,True,False,539,0.9016697588126159,486,0.9016697588126159,smd_2022_5E01,53.0,0.09833024118738404,433.0,0.8033395176252318,2,100.0,11066.0,Joyce (Statehood) Robinson-Paul,smd_2022_5E01,11066.0
smd_2022_5E01,223,Write-in,53,WRITE-IN,e2e933c31ed5a0ebc4faf29d3c26e35644af2a1e745ca37117b15096,2.0,False,False,539,0.09833024118738404,486,0.9016697588126159,smd_2022_5E02,347.0,0.6024305555555556,-433,-0.8033395176252318,2,,,,,
smd_2022_5E02,224,Karla M. Lewis,347,KARLA M. LEWIS,aedd89c7465e1f6d363d6810d6bc8832c310d3895ea10ab6d068faff,1.0,True,False,576,0.6024305555555556,347,0.6024305555555556,smd_2022_5E02,219.0,0.3802083333333333,128.0,0.22222222222222227,3,100.0,10176.0,Karla M. Lewis,smd_2022_5E02,10176.0
smd_2022_5E02,224,Nicole McEntee,219,NICOLE MCENTEE,dbee180588a458c5112d0bd0930a78426e2966e99b3293f8fe6e2dab,2.0,False,False,576,0.3802083333333333,347,0.6024305555555556,smd_2022_5E02,10.0,0.017361111111111112,-128,-0.22222222222222227,3,100.0,11458.0,Nicole McEntee,smd_2022_5E02,11458.0
smd_2022_5E02,224,Write-in,10,WRITE-IN,b107443bd4819366ea85b778e402b1b1360fbecee742e33172cc76e2,3.0,False,False,576,0.017361111111111112,347,0.6024305555555556,smd_2022_5E03,559.0,0.9148936170212766,-337,-0.5850694444444444,3,,,,,
smd_2022_5E03,225,"Fred ""Phil"" Carver",559,"FRED ""PHIL"" CARVER",850058670dfd3c8f14acf9b1d29be1535f029f54a09be8944f649034,1.0,True,False,611,0.9148936170212766,559,0.9148936170212766,smd_2022_5E03,52.0,0.0851063829787234,507.0,0.8297872340425532,2,100.0,11485.0,"Fred ""Phil"" Carver",smd_2022_5E03,11485.0
smd_2022_5E03,225,Write-in,52,WRITE-IN,56d54ba1c758daa28ff253e7c417bf38884cd43b5519e653a1813930,2.0,False,False,611,0.0851063829787234,559,0.9148936170212766,smd_2022_5E04,441.0,0.6523668639053254,-507,-0.8297872340425532,2,,,,,
smd_2022_5E04,226,Huma Imtiaz,441,HUMA IMTIAZ,dbe1852acb4ac17a64d8220ac297ec10e06882848cca8c33e4bf15f5,1.0,True,False,676,0.6523668639053254,441,0.6523668639053254,smd_2022_5E04,228.0,0.33727810650887574,213.0,0.31508875739644965,3,100.0,11498.0,Huma Imtiaz,smd_2022_5E04,11498.0
smd_2022_5E04,226,Bertha Holliday,228,BERTHA HOLLIDAY,166fae9b4c75d807bdd2ad20192938daa60e30ec8bfcd5ffc255ca64,2.0,False,False,676,0.33727810650887574,441,0.6523668639053254,smd_2022_5E04,7.0,0.010355029585798817,-213,-0.31508875739644965,3,91.0,10177.0,Bertha G. Holliday,smd_2022_5E04,10177.0
smd_2022_5E04,226,Write-in,7,WRITE-IN,45974bcf218ad154f3e601be9e7ccf6b5e5d847effba66588a00a46c,3.0,False,False,676,0.010355029585798817,441,0.6523668639053254,smd_2022_5E05,552.0,0.9533678756476683,-434,-0.6420118343195266,3,,,,,
smd_2022_5E05,227,Kevin Rapp,552,KEVIN RAPP,a5eada6155dadb4508c52830b3b2f97fe6ef1904474b999ee2be0aa9,1.0,True,False,579,0.9533678756476683,552,0.9533678756476683,smd_2022_5E05,27.0,0.046632124352331605,525.0,0.9067357512953367,2,100.0,11580.0,Kevin Rapp,smd_2022_5E05,11580.0
smd_2022_5E05,227,Write-in,27,WRITE-IN,dbf2b9efc028ea0d4658a65b297d63da1b74350d01475c2536e00974,2.0,False,False,579,0.046632124352331605,552,0.9533678756476683,smd_2022_5E06,438.0,0.9399141630901288,-525,-0.9067357512953367,2,,,,,
smd_2022_5E06,228,Kirby Vining,438,KIRBY VINING,20052e6ab0b063db4740c9fc1c9c24c86b737dc42b9111c987d09e74,1.0,True,False,466,0.9399141630901288,438,0.9399141630901288,smd_2022_5E06,28.0,0.060085836909871244,410.0,0.8798283261802575,2,100.0,10375.0,Kirby Vining,smd_2022_5E06,10375.0
smd_2022_5E06,228,Write-in,28,WRITE-IN,76ad7b19f4dbbf76e471a4efd6f9d54864c41136494547327cedd16b,2.0,False,False,466,0.060085836909871244,438,0.9399141630901288,smd_2022_5F01,477.0,0.9616935483870968,-410,-0.8798283261802575,2,,,,,
smd_2022_5F01,229,Tony Hurst,477,TONY HURST,81726d37b082e0958301854b3bf17f2e53f60e5dcf6ac325b83acb23,1.0,True,False,496,0.9616935483870968,477,0.9616935483870968,smd_2022_5F01,19.0,0.038306451612903226,458.0,0.9233870967741935,2,100.0,11611.0,Tony Hurst,smd_2022_5F01,11611.0
smd_2022_5F01,229,Write-in,19,WRITE-IN,4da58c6ac085eec02df64870da84a843695f8d322af7ade404983d5c,2.0,False,False,496,0.038306451612903226,477,0.9616935483870968,smd_2022_5F02,399.0,0.9661016949152542,-458,-0.9233870967741935,2,,,,,
smd_2022_5F02,230,Aru Sahni,399,ARU SAHNI,33fdecf38740bb79614ad0c61e55fed9bda7a4bcc5ff3fc815a2a0db,1.0,True,False,413,0.9661016949152542,399,0.9661016949152542,smd_2022_5F02,14.0,0.03389830508474576,385.0,0.9322033898305084,2,100.0,11557.0,Aru Sahni,smd_2022_5F02,11557.0
smd_2022_5F02,230,Write-in,14,WRITE-IN,32cf3673ad5d4f5e6ade0d7943edc011fcd818844b63aa8349294d78,2.0,False,False,413,0.03389830508474576,399,0.9661016949152542,smd_2022_5F03,265.0,0.9566787003610109,-385,-0.9322033898305084,2,,,,,
smd_2022_5F03,231,Patricia Williams,265,PATRICIA WILLIAMS,5f045b5dd308e6219e5f01c0f28fcc1f30243252112499908327aa04,1.0,True,False,277,0.9566787003610109,265,0.9566787003610109,smd_2022_5F03,12.0,0.04332129963898917,253.0,0.9133574007220218,2,81.0,10172.0,Patricia Williams (Ward 5),smd_2022_5F03,10172.0
smd_2022_5F03,231,Write-in,12,WRITE-IN,eb6108c7dfe1e7c14388919613932e43c50751aef6e944c6e9424996,2.0,False,False,277,0.04332129963898917,265,0.9566787003610109,smd_2022_5F04,400.0,0.6349206349206349,-253,-0.9133574007220218,2,,,,,
smd_2022_5F04,232,Mark Galvan,400,MARK GALVAN,ee8c5a36a9664d5131c4a55ed017529b13f451b888d5ef9f615f4db9,1.0,True,False,630,0.6349206349206349,400,0.6349206349206349,smd_2022_5F04,216.0,0.34285714285714286,184.0,0.292063492063492,3,100.0,11558.0,Mark Galvan,smd_2022_5F04,11558.0
smd_2022_5F04,232,Daniel Vega,216,DANIEL VEGA,fedabf680765944d707490c1adf06bd5f34578beb6c1c918b74175b0,2.0,False,False,630,0.34285714285714286,400,0.6349206349206349,smd_2022_5F04,14.0,0.022222222222222223,-184,-0.292063492063492,3,100.0,11581.0,Daniel Vega,smd_2022_5F04,11581.0
smd_2022_5F04,232,Write-in,14,WRITE-IN,3c65e21ddd10f4aeb8dd933643728a77d469e2974e74ef04972eb820,3.0,False,False,630,0.022222222222222223,400,0.6349206349206349,smd_2022_5F05,492.0,0.7321428571428571,-386,-0.6126984126984126,3,,,,,
smd_2022_5F05,233,Jennifer Anderson,492,JENNIFER ANDERSON,fa37bfd85621b003c06a56aa8d4d3c1bb8aa62cacae2a8eec99dab9d,1.0,True,False,672,0.7321428571428571,492,0.7321428571428571,smd_2022_5F05,171.0,0.2544642857142857,321.0,0.4776785714285714,3,100.0,11559.0,Jennifer Anderson,smd_2022_5F05,11559.0
